V1,V2,V4,filter_$,VAR00002,hour
D55974,1000019,10/17/2014,1,0,11
D74010,1000019,10/17/2014,1,0,11
D49798,1000019,10/17/2014,1,0,11
C25468,1000019,10/17/2014,1,0,11
A63926,1000019,10/17/2014,1,0,11
A78328,1000019,10/17/2014,1,0,11
A19971,1000019,10/17/2014,1,0,11
A76137,1000019,10/17/2014,1,0,11
E73751,1000019,10/17/2014,1,0,11
B41917,1000019,10/17/2014,1,0,11
C51423,1000019,10/17/2014,1,0,11
B74555,1000019,10/17/2014,1,0,11
D60702,1000019,10/17/2014,1,0,11
C48596,1000019,10/17/2014,1,0,11
D70119,1000019,10/17/2014,1,0,11
E41877,1000019,10/17/2014,1,0,11
A30193,1000019,10/17/2014,1,0,11
A51187,1000019,10/17/2014,1,0,11
E57630,1000019,10/17/2014,1,0,11
D62101,1000019,10/17/2014,1,0,11
D66714,1000019,10/17/2014,1,0,11
E52853,1000019,10/17/2014,1,0,11
E69463,1000019,10/17/2014,1,0,11
E77222,1000019,10/17/2014,1,0,11
E67326,1000019,10/17/2014,1,0,11
C25468,1000019,10/17/2014,1,0,11
B70499,1000019,10/17/2014,1,0,11
D79028,1000019,10/17/2014,1,0,11
A51187,1000019,10/17/2014,1,0,11
B36322,1000019,10/17/2014,1,0,11
D77396,1000019,10/17/2014,1,0,11
A78345,1000019,10/17/2014,1,0,11
D74721,1000019,10/17/2014,1,0,11
A64978,1000019,10/17/2014,1,0,11
E58851,1000019,10/17/2014,1,0,11
B70287,1000019,10/17/2014,1,0,11
E49547,1000019,10/17/2014,1,0,11
A65007,1000019,10/17/2014,1,0,11
B70287,1000019,10/17/2014,1,0,11
C71535,1000019,10/17/2014,1,0,11
A73992,1000019,10/17/2014,1,0,11
B56008,1000019,10/17/2014,1,0,11
E46582,1000019,10/17/2014,1,0,11
D56627,1000019,10/17/2014,1,0,11
B69054,1000019,10/17/2014,1,0,11
B73469,1000019,10/17/2014,1,0,11
C62882,1000019,10/17/2014,1,0,11
C71535,1000019,10/17/2014,1,0,11
E61160,1000019,10/17/2014,1,0,11
C69073,1000019,10/17/2014,1,0,11
C62882,1000019,10/17/2014,1,0,11
C57762,1000019,10/17/2014,1,0,11
D56627,1000019,10/17/2014,1,0,11
A77741,1000019,10/17/2014,1,0,11
B77173,1000019,10/17/2014,1,0,11
D61953,1000019,10/17/2014,1,0,11
B60910,1000019,10/17/2014,1,0,11
A72146,1000019,10/17/2014,1,0,11
E44289,1000019,10/17/2014,1,0,11
B25606,1000019,10/17/2014,1,0,11
D60826,1000019,10/17/2014,1,0,11
A49099,1000019,10/17/2014,1,0,11
C65143,1000019,10/17/2014,1,0,11
B25606,1000019,10/17/2014,1,0,11
B79348,1000019,10/17/2014,1,0,11
C44549,1000019,10/17/2014,1,0,11
B75911,1000019,10/17/2014,1,0,11
C41920,1000019,10/17/2014,1,0,11
E73694,1000019,10/17/2014,1,0,11
D66243,1000019,10/17/2014,1,0,11
C35238,1000019,10/17/2014,1,0,11
E50517,1000019,10/17/2014,1,0,11
C62882,1000019,10/17/2014,1,0,11
B27616,1000019,10/17/2014,1,0,11
B78423,1000019,10/17/2014,1,0,11
B53262,1000019,10/17/2014,1,0,11
D74914,1000019,10/17/2014,1,0,11
C78032,1000019,10/17/2014,1,0,11
C72788,1000019,10/17/2014,1,0,11
C42199,1000019,10/17/2014,1,0,11
A65734,1000019,10/17/2014,1,0,11
E79355,1000019,10/17/2014,1,0,11
A59906,1000019,10/17/2014,1,0,11
C36647,1000019,10/17/2014,1,0,11
A72016,1000019,10/17/2014,1,0,11
A71905,1000019,10/17/2014,1,0,11
C68772,1000019,10/17/2014,1,0,11
D58270,1000019,10/17/2014,1,0,11
B64985,1000019,10/17/2014,1,0,11
B70271,1000019,10/17/2014,1,0,11
A73375,1000019,10/17/2014,1,0,11
A72188,1000019,10/17/2014,1,0,11
C69884,1000019,10/17/2014,1,0,11
D77776,1000019,10/17/2014,1,0,11
B36606,1000019,10/17/2014,1,0,11
C71968,1000019,10/17/2014,1,0,11
C69884,1000019,10/17/2014,1,0,11
C50616,1000019,10/17/2014,1,0,11
E70356,1000019,10/17/2014,1,0,11
A78714,1000019,10/17/2014,1,0,11
B70271,1000019,10/17/2014,1,0,11
D73452,1000019,10/17/2014,1,0,11
C78032,1000019,10/17/2014,1,0,11
C73254,1000019,10/17/2014,1,0,11
A64545,1000019,10/17/2014,1,0,11
B78423,1000019,10/17/2014,1,0,11
C75586,1000019,10/17/2014,1,0,11
C79243,1000019,10/17/2014,1,0,11
D56128,1000019,10/17/2014,1,0,11
D71747,1000019,10/17/2014,1,0,11
A72016,1000019,10/17/2014,1,0,11
D58216,1000019,10/17/2014,1,0,11
C78032,1000019,10/17/2014,1,0,11
D74385,1000019,10/17/2014,1,0,11
E62765,1000019,10/17/2014,1,0,11
A56216,1000019,10/17/2014,1,0,11
A50392,1000019,10/17/2014,1,0,11
A78301,1000019,10/17/2014,1,0,11
E62765,1000019,10/17/2014,1,0,11
A76946,1000019,10/17/2014,1,0,11
B30218,1000019,10/17/2014,1,0,11
B62272,1000019,10/17/2014,1,0,11
C59107,1000019,10/17/2014,1,0,11
E66849,1000019,10/17/2014,1,0,11
C64831,1000019,10/17/2014,1,0,11
A30955,1000019,10/17/2014,1,0,11
B69436,1000019,10/17/2014,1,0,11
D67913,1000019,10/17/2014,1,0,11
E78597,1000019,10/17/2014,1,0,11
A68848,1000019,10/17/2014,1,0,11
E26808,1000019,10/17/2014,1,0,11
B36271,1000019,10/17/2014,1,0,11
D55112,1000019,10/17/2014,1,0,11
A76354,1000019,10/17/2014,1,0,11
D73452,1000019,10/17/2014,1,0,11
C73254,1000019,10/17/2014,1,0,11
D56128,1000019,10/17/2014,1,0,11
E56235,1000019,10/17/2014,1,0,11
E62245,1000019,10/17/2014,1,0,11
D58224,1000019,10/17/2014,1,0,11
A53984,1000019,10/17/2014,1,0,11
B17086,1000019,10/17/2014,1,0,11
A54194,1000019,10/17/2014,1,0,11
D32821,1000019,10/17/2014,1,0,11
D56128,1000019,10/17/2014,1,0,11
D76346,1000019,10/17/2014,1,0,11
E51769,1000019,10/17/2014,1,0,11
E76901,1000019,10/17/2014,1,0,11
A59420,1000019,10/17/2014,1,0,11
A73501,1000019,10/17/2014,1,0,11
C64831,1000019,10/17/2014,1,0,11
C65067,1000019,10/17/2014,1,0,11
D77926,1000019,10/17/2014,1,0,11
D72889,1000019,10/17/2014,1,0,11
B70731,1000019,10/17/2014,1,0,11
B29106,1000019,10/17/2014,1,0,11
B78211,1000019,10/17/2014,1,0,11
B30218,1000019,10/17/2014,1,0,11
D60424,1000019,10/17/2014,1,0,11
B74028,1000019,10/17/2014,1,0,11
A50884,1000019,10/17/2014,1,0,11
A73937,1000019,10/17/2014,1,0,11
E68595,1000019,10/17/2014,1,0,11
D58590,1000019,10/17/2014,1,0,11
B71281,1000019,10/17/2014,1,0,11
B74028,1000019,10/17/2014,1,0,11
C71420,1000019,10/17/2014,1,0,11
B37844,1000019,10/17/2014,1,0,11
C78804,1000019,10/17/2014,1,0,11
B71281,1000019,10/17/2014,1,0,11
A67349,1000019,10/17/2014,1,0,11
B79512,1000019,10/17/2014,1,0,11
B78483,1000019,10/17/2014,1,0,11
B64897,1000019,10/17/2014,1,0,11
C78470,1000019,10/17/2014,1,0,11
D76713,1000019,10/17/2014,1,0,11
C78804,1000019,10/17/2014,1,0,11
C72108,1000019,10/17/2014,1,0,11
E78649,1000019,10/17/2014,1,0,11
A49415,1000019,10/17/2014,1,0,11
A76281,1000019,10/17/2014,1,0,11
C76893,1000019,10/17/2014,1,0,11
A58647,1000019,10/17/2014,1,0,11
C61215,1000019,10/17/2014,1,0,11
D76713,1000019,10/17/2014,1,0,11
C67111,1000019,10/17/2014,1,0,11
C55267,1000019,10/17/2014,1,0,11
E60092,1000019,10/17/2014,1,0,11
A41274,1000019,10/17/2014,1,0,11
C59536,1000019,10/17/2014,1,0,11
C78425,1000019,10/17/2014,1,0,11
E60092,1000019,10/17/2014,1,0,11
C77055,1000019,10/17/2014,1,0,11
C77652,1000019,10/17/2014,1,0,11
E77051,1000019,10/17/2014,1,0,11
D46277,1000019,10/17/2014,1,0,11
B63244,1000019,10/17/2014,1,0,11
E63267,1000019,10/17/2014,1,0,11
C77652,1000019,10/17/2014,1,0,11
C78425,1000019,10/17/2014,1,0,11
A78568,1000019,10/17/2014,1,0,11
E38251,1000019,10/17/2014,1,0,11
E63465,1000019,10/17/2014,1,0,11
B70821,1000019,10/17/2014,1,0,11
C70023,1000019,10/17/2014,1,0,11
C54227,1000019,10/17/2014,1,0,11
B66380,1000019,10/17/2014,1,0,11
E66867,1000019,10/17/2014,1,0,11
D53367,1000019,10/17/2014,1,0,11
E38251,1000019,10/17/2014,1,0,11
B46747,1000019,10/17/2014,1,0,11
D37814,1000019,10/17/2014,1,0,11
B63244,1000019,10/17/2014,1,0,11
C68801,1000019,10/17/2014,1,0,11
D68472,1000019,10/17/2014,1,0,11
D53367,1000019,10/17/2014,1,0,11
E61391,1000019,10/17/2014,1,0,11
C74507,1000019,10/17/2014,1,0,11
D72579,1000019,10/17/2014,1,0,11
D74816,1000019,10/17/2014,1,0,11
A79270,1000019,10/17/2014,1,0,11
E73864,1000019,10/17/2014,1,0,11
A79312,1000019,10/17/2014,1,0,11
E43340,1000019,10/17/2014,1,0,11
D27626,1000019,10/17/2014,1,0,11
E59804,1000019,10/17/2014,1,0,11
B25445,1000019,10/17/2014,1,0,11
C74658,1000019,10/17/2014,1,0,11
D77796,1000019,10/17/2014,1,0,11
B63568,1000019,10/17/2014,1,0,11
E75952,1000019,10/17/2014,1,0,11
D39695,1000019,10/17/2014,1,0,11
E65111,1000019,10/17/2014,1,0,11
C68801,1000019,10/17/2014,1,0,11
C68801,1000019,10/17/2014,1,0,11
B46013,1000019,10/17/2014,1,0,11
E65111,1000019,10/17/2014,1,0,11
E77332,1000019,10/17/2014,1,0,11
B68945,1000019,10/17/2014,1,0,11
A75517,1000019,10/17/2014,1,0,11
D65235,1000019,10/17/2014,1,0,11
B75964,1000019,10/17/2014,1,0,11
E74723,1000019,10/17/2014,1,0,11
B55747,1000019,10/17/2014,1,0,11
D59412,1000019,10/17/2014,1,0,11
B69338,1000019,10/17/2014,1,0,11
D59512,1000019,10/17/2014,1,0,11
A63049,1000019,10/17/2014,1,0,11
D73061,1000019,10/17/2014,1,0,11
B68415,1000019,10/17/2014,1,0,11
A55858,1000019,10/17/2014,1,0,11
E58526,1000019,10/17/2014,1,0,11
C62234,1000019,10/17/2014,1,0,11
B49904,1000019,10/17/2014,1,0,11
B49904,1000019,10/17/2014,1,0,11
E58293,1000019,10/17/2014,1,0,11
D75220,1000019,10/17/2014,1,0,11
D77701,1000019,10/17/2014,1,0,11
B63279,1000019,10/17/2014,1,0,11
E61917,1000019,10/17/2014,1,0,11
C76351,1000019,10/17/2014,1,0,11
A77188,1000019,10/17/2014,1,0,11
B59019,1000019,10/17/2014,1,0,11
A41670,1000019,10/17/2014,1,0,11
E49215,1000019,10/17/2014,1,0,11
E40698,1000019,10/17/2014,1,0,11
C72591,1000019,10/17/2014,1,0,11
E53658,1000019,10/17/2014,1,0,11
B73513,1000019,10/17/2014,1,0,11
C62234,1000019,10/17/2014,1,0,11
E40698,1000019,10/17/2014,1,0,11
A65537,1000019,10/17/2014,1,0,11
E63747,1000019,10/17/2014,1,0,11
B71837,1000019,10/17/2014,1,0,11
E53658,1000019,10/17/2014,1,0,11
C79292,1000019,10/17/2014,1,0,11
A67757,1000019,10/17/2014,1,0,11
B79728,1000019,10/17/2014,1,0,11
E46774,1000019,10/17/2014,1,0,11
E63747,1000019,10/17/2014,1,0,11
D67033,1000019,10/17/2014,1,0,11
E56360,1000019,10/17/2014,1,0,11
E76624,1000019,10/17/2014,1,0,11
D47314,1000019,10/17/2014,1,0,11
A74095,1000019,10/17/2014,1,0,11
D64942,1000019,10/17/2014,1,0,11
E56356,1000019,10/17/2014,1,0,11
D55739,1000019,10/17/2014,1,0,11
A74699,1000019,10/17/2014,1,0,11
C45223,1000019,10/17/2014,1,0,11
A57125,1000019,10/17/2014,1,0,11
A57125,1000019,10/17/2014,1,0,11
A33630,1000019,10/17/2014,1,0,11
E75887,1000019,10/17/2014,1,0,11
C59647,1000019,10/17/2014,1,0,11
D67033,1000019,10/17/2014,1,0,11
D66552,1000019,10/17/2014,1,0,11
D78552,1000019,10/17/2014,1,0,11
E69425,1000019,10/17/2014,1,0,11
A75535,1000019,10/17/2014,1,0,11
A75577,1000019,10/17/2014,1,0,11
A78872,1000019,10/17/2014,1,0,11
A46840,1000019,10/17/2014,1,0,11
E78820,1000019,10/17/2014,1,0,11
B79140,1000019,10/17/2014,1,0,11
E56995,1000019,10/17/2014,1,0,11
A39681,1000019,10/17/2014,1,0,11
E56356,1000019,10/17/2014,1,0,11
E56995,1000019,10/17/2014,1,0,11
D76800,1000019,10/17/2014,1,0,11
B74475,1000019,10/17/2014,1,0,11
A58085,1000019,10/17/2014,1,0,11
B49752,1000019,10/17/2014,1,0,11
D62094,1000019,10/17/2014,1,0,11
E23072,1000019,10/17/2014,1,0,11
E41746,1000019,10/17/2014,1,0,11
A78245,1000019,10/17/2014,1,0,11
A77837,1000019,10/17/2014,1,0,11
E75835,1000019,10/17/2014,1,0,11
C58454,1000019,10/17/2014,1,0,11
A52918,1000019,10/17/2014,1,0,11
D63106,1000019,10/17/2014,1,0,11
D63106,1000019,10/17/2014,1,0,11
A22495,1000019,10/17/2014,1,0,11
C70055,1000019,10/17/2014,1,0,11
D38700,1000019,10/17/2014,1,0,11
D38700,1000019,10/17/2014,1,0,11
A77751,1000019,10/17/2014,1,0,11
D22141,1000019,10/17/2014,1,0,11
B51383,1000019,10/17/2014,1,0,11
D38700,1000019,10/17/2014,1,0,11
A78288,1000019,10/17/2014,1,0,11
B75015,1000019,10/17/2014,1,0,11
E56858,1000019,10/17/2014,1,0,11
A64798,1000019,10/17/2014,1,0,11
C77545,1000019,10/17/2014,1,0,11
D38700,1000019,10/17/2014,1,0,11
E56858,1000019,10/17/2014,1,0,11
E60777,1000019,10/17/2014,1,0,11
C46987,1000019,10/17/2014,1,0,11
C74976,1000019,10/17/2014,1,0,11
B77231,1000019,10/17/2014,1,0,11
D73309,1000019,10/17/2014,1,0,11
E58218,1000019,10/17/2014,1,0,11
A79503,1000019,10/17/2014,1,0,11
E72798,1000019,10/17/2014,1,0,11
E60453,1000019,10/17/2014,1,0,11
D53135,1000019,10/17/2014,1,0,11
A71389,1000019,10/17/2014,1,0,11
E47164,1000019,10/17/2014,1,0,11
D49342,1000019,10/17/2014,1,0,11
C76188,1000019,10/17/2014,1,0,11
C55614,1000019,10/17/2014,1,0,11
D69722,1000019,10/17/2014,1,0,11
D73581,1000019,10/17/2014,1,0,11
E47164,1000019,10/17/2014,1,0,11
C21487,1000019,10/17/2014,1,0,11
A79114,1000019,10/17/2014,1,0,11
E69414,1000019,10/17/2014,1,0,11
D69722,1000019,10/17/2014,1,0,11
B13127,1000019,10/17/2014,1,0,11
E72344,1000019,10/17/2014,1,0,11
A55608,1000019,10/17/2014,1,0,11
C30359,1000019,10/17/2014,1,0,11
D77701,1000019,10/17/2014,1,0,11
E72037,1000019,10/17/2014,1,0,11
D19362,1000019,10/17/2014,1,0,11
E77120,1000019,10/17/2014,1,0,11
C72142,1000019,10/17/2014,1,0,11
D66334,1000019,10/17/2014,1,0,11
A57047,1000019,10/17/2014,1,0,11
C75999,1000019,10/17/2014,1,0,11
B62044,1000019,10/17/2014,1,0,11
D24559,1000019,10/17/2014,1,0,11
A77369,1000019,10/17/2014,1,0,11
B65301,1000019,10/17/2014,1,0,11
C30017,1000019,10/17/2014,1,0,11
D22335,1000019,10/17/2014,1,0,11
C50397,1000019,10/17/2014,1,0,11
D62037,1000019,10/17/2014,1,0,11
B79232,1000019,10/17/2014,1,0,11
E72742,1000019,10/17/2014,1,0,11
D64070,1000019,10/17/2014,1,0,11
D64744,1000019,10/17/2014,1,0,11
E36943,1000019,10/17/2014,1,0,11
D70921,1000019,10/17/2014,1,0,11
E70689,1000019,10/17/2014,1,0,11
A75649,1000019,10/17/2014,1,0,11
A55248,1000019,10/17/2014,1,0,11
E32710,1000019,10/17/2014,1,0,11
C50467,1000019,10/17/2014,1,0,11
E58588,1000019,10/17/2014,1,0,11
C77465,1000019,10/17/2014,1,0,11
C77465,1000019,10/17/2014,1,0,11
A77845,1000019,10/17/2014,1,0,11
B74841,1000019,10/17/2014,1,0,11
E58588,1000019,10/17/2014,1,0,11
B39713,1000019,10/17/2014,1,0,11
C73307,1000019,10/17/2014,1,0,11
E51753,1000019,10/17/2014,1,0,11
A46749,1000019,10/17/2014,1,0,11
E51753,1000019,10/17/2014,1,0,11
C58978,1000019,10/17/2014,1,0,11
A69442,1000019,10/17/2014,1,0,11
E71984,1000019,10/17/2014,1,0,11
A68004,1000019,10/17/2014,1,0,11
C58978,1000019,10/17/2014,1,0,11
C41589,1000019,10/17/2014,1,0,11
B45320,1000019,10/17/2014,1,0,11
C70043,1000019,10/17/2014,1,0,11
C41589,1000019,10/17/2014,1,0,11
D71723,1000019,10/17/2014,1,0,11
C41589,1000019,10/17/2014,1,0,11
B45946,1000019,10/17/2014,1,0,11
C41094,1000019,10/17/2014,1,0,11
B49930,1000019,10/17/2014,1,0,11
E79754,1000019,10/17/2014,1,0,11
B78174,1000019,10/17/2014,1,0,11
B73218,1000019,10/17/2014,1,0,11
E40277,1000019,10/17/2014,1,0,11
A74627,1000019,10/17/2014,1,0,11
B61949,1000019,10/17/2014,1,0,11
A33956,1000019,10/17/2014,1,0,11
C55926,1000019,10/17/2014,1,0,11
C34033,1000019,10/17/2014,1,0,11
A74627,1000019,10/17/2014,1,0,11
D79376,1000019,10/17/2014,1,0,11
C62374,1000019,10/17/2014,1,0,11
E75506,1000019,10/17/2014,1,0,11
E74109,1000019,10/17/2014,1,0,11
D72249,1000019,10/17/2014,1,0,11
B70230,1000019,10/17/2014,1,0,11
A63600,1000019,10/17/2014,1,0,11
E22580,1000019,10/17/2014,1,0,11
E63063,1000019,10/17/2014,1,0,11
A62230,1000019,10/17/2014,1,0,11
A75301,1000019,10/17/2014,1,0,11
E78755,1000019,10/17/2014,1,0,11
D77539,1000019,10/17/2014,1,0,11
A70046,1000019,10/17/2014,1,0,11
A60410,1000019,10/17/2014,1,0,11
A68245,1000019,10/17/2014,1,0,11
A68245,1000019,10/17/2014,1,0,11
B48887,1000019,10/17/2014,1,0,11
A75902,1000019,10/17/2014,1,0,11
A76785,1000019,10/17/2014,1,0,11
C76293,1000019,10/17/2014,1,0,11
A69827,1000019,10/17/2014,1,0,11
E77867,1000019,10/17/2014,1,0,11
A67475,1000019,10/17/2014,1,0,11
E73728,1000019,10/17/2014,1,0,11
B70112,1000019,10/17/2014,1,0,11
C78198,1000019,10/17/2014,1,0,12
B59360,1000019,10/17/2014,1,0,12
E68982,1000019,10/17/2014,1,0,12
E75846,1000019,10/17/2014,1,0,12
E75846,1000019,10/17/2014,1,0,12
B69926,1000019,10/17/2014,1,0,12
B79232,1000019,10/17/2014,1,0,12
C62580,1000019,10/17/2014,1,0,12
D75997,1000019,10/17/2014,1,0,12
B51971,1000019,10/17/2014,1,0,12
E78948,1000019,10/17/2014,1,0,12
C51913,1000019,10/17/2014,1,0,12
C77465,1000019,10/17/2014,1,0,12
B78163,1000019,10/17/2014,1,0,12
B78163,1000019,10/17/2014,1,0,12
B23708,1000019,10/17/2014,1,0,12
E42621,1000019,10/17/2014,1,0,12
A72947,1000019,10/17/2014,1,0,12
E50563,1000019,10/17/2014,1,0,12
B63630,1000019,10/17/2014,1,0,12
E50563,1000019,10/17/2014,1,0,12
C79661,1000019,10/17/2014,1,0,12
D76347,1000019,10/17/2014,1,0,12
C79661,1000019,10/17/2014,1,0,12
D79487,1000019,10/17/2014,1,0,12
B73146,1000019,10/17/2014,1,0,12
A71934,1000019,10/17/2014,1,0,12
D76217,1000019,10/17/2014,1,0,12
E50020,1000019,10/17/2014,1,0,12
E71736,1000019,10/17/2014,1,0,12
A46097,1000019,10/17/2014,1,0,12
E71736,1000019,10/17/2014,1,0,12
A67506,1000019,10/17/2014,1,0,12
D63812,1000019,10/17/2014,1,0,12
D79487,1000019,10/17/2014,1,0,12
B45751,1000019,10/17/2014,1,0,12
E68289,1000019,10/17/2014,1,0,12
A50288,1000019,10/17/2014,1,0,12
B76269,1000019,10/17/2014,1,0,12
E68289,1000019,10/17/2014,1,0,12
A79339,1000019,10/17/2014,1,0,12
E23253,1000019,10/17/2014,1,0,12
A47547,1000019,10/17/2014,1,0,12
B73146,1000019,10/17/2014,1,0,12
A67177,1000019,10/17/2014,1,0,12
B41354,1000019,10/17/2014,1,0,12
B73146,1000019,10/17/2014,1,0,12
B58680,1000019,10/17/2014,1,0,12
C71889,1000019,10/17/2014,1,0,12
C71889,1000019,10/17/2014,1,0,12
B69308,1000019,10/17/2014,1,0,12
B59176,1000019,10/17/2014,1,0,12
C33866,1000019,10/17/2014,1,0,12
A15336,1000019,10/17/2014,1,0,12
D78099,1000019,10/17/2014,1,0,12
E67686,1000019,10/17/2014,1,0,12
E75283,1000019,10/17/2014,1,0,12
A72966,1000019,10/17/2014,1,0,12
C17864,1000019,10/17/2014,1,0,12
E69435,1000019,10/17/2014,1,0,12
E61937,1000019,10/17/2014,1,0,12
E79163,1000019,10/17/2014,1,0,12
A52619,1000019,10/17/2014,1,0,12
E55793,1000019,10/17/2014,1,0,12
E50762,1000019,10/17/2014,1,0,12
E51858,1000019,10/17/2014,1,0,12
C75447,1000019,10/17/2014,1,0,12
D68316,1000019,10/17/2014,1,0,12
D68316,1000019,10/17/2014,1,0,12
A59430,1000019,10/17/2014,1,0,12
E67766,1000019,10/17/2014,1,0,12
A34442,1000019,10/17/2014,1,0,12
A59430,1000019,10/17/2014,1,0,12
E59565,1000019,10/17/2014,1,0,12
D58179,1000019,10/17/2014,1,0,16
C24796,1000019,10/17/2014,1,0,16
B78162,1000019,10/17/2014,1,0,16
C30993,1000019,10/17/2014,1,0,16
B62680,1000019,10/17/2014,1,0,16
E56285,1000019,10/17/2014,1,0,16
D49675,1000019,10/17/2014,1,0,16
A66478,1000019,10/17/2014,1,0,16
A77965,1000019,10/17/2014,1,0,16
C41948,1000019,10/17/2014,1,0,16
D50683,1000019,10/17/2014,1,0,16
E61297,1000019,10/17/2014,1,0,16
B67468,1000019,10/17/2014,1,0,16
A77593,1000019,10/17/2014,1,0,16
C47093,1000019,10/17/2014,1,0,16
A77593,1000019,10/17/2014,1,0,16
C47093,1000019,10/17/2014,1,0,16
B21348,1000019,10/17/2014,1,0,16
E73032,1000019,10/17/2014,1,0,16
A52158,1000019,10/17/2014,1,0,16
E48520,1000019,10/17/2014,1,0,16
A72016,1000019,10/17/2014,1,0,16
E59551,1000019,10/17/2014,1,0,16
A72016,1000019,10/17/2014,1,0,16
D65727,1000019,10/17/2014,1,0,16
B74841,1000019,10/17/2014,1,0,16
A21712,1000019,10/17/2014,1,0,16
D40402,1000019,10/17/2014,1,0,16
B28833,1000019,10/17/2014,1,0,16
C72629,1000019,10/17/2014,1,0,16
A77939,1000019,10/17/2014,1,0,16
C73968,1000019,10/17/2014,1,0,16
A69131,1000019,10/17/2014,1,0,16
D62435,1000019,10/17/2014,1,0,16
E48520,1000019,10/17/2014,1,0,16
A77624,1000019,10/17/2014,1,0,16
B72407,1000019,10/17/2014,1,0,16
D59213,1000019,10/17/2014,1,0,16
B51246,1000019,10/17/2014,1,0,16
C50677,1000019,10/17/2014,1,0,16
C75263,1000019,10/17/2014,1,0,16
E68343,1000019,10/17/2014,1,0,16
D31564,1000019,10/17/2014,1,0,16
A52158,1000019,10/17/2014,1,0,16
B75911,1000019,10/17/2014,1,0,16
B77336,1000019,10/17/2014,1,0,16
E52699,1000019,10/17/2014,1,0,16
A69948,1000019,10/17/2014,1,0,16
B77336,1000019,10/17/2014,1,0,16
B77336,1000019,10/17/2014,1,0,16
A76432,1000019,10/17/2014,1,0,16
C56666,1000019,10/17/2014,1,0,16
D65402,1000019,10/17/2014,1,0,16
C27711,1000019,10/17/2014,1,0,16
C56666,1000019,10/17/2014,1,0,16
E69472,1000019,10/17/2014,1,0,16
C62802,1000019,10/17/2014,1,0,16
A65350,1000019,10/17/2014,1,0,16
D22335,1000019,10/17/2014,1,0,16
C58690,1000019,10/17/2014,1,0,16
D69592,1000019,10/17/2014,1,0,16
A65358,1000019,10/17/2014,1,0,16
E59546,1000019,10/17/2014,1,0,16
A65358,1000019,10/17/2014,1,0,16
D69592,1000019,10/17/2014,1,0,16
D34722,1000019,10/17/2014,1,0,16
C37309,1000019,10/17/2014,1,0,16
D69438,1000019,10/17/2014,1,0,16
E35796,1000019,10/17/2014,1,0,16
E35796,1000019,10/17/2014,1,0,16
D34722,1000019,10/17/2014,1,0,16
D66102,1000019,10/17/2014,1,0,16
D76959,1000019,10/17/2014,1,0,16
E78022,1000019,10/17/2014,1,0,16
E78803,1000019,10/17/2014,1,0,16
E70270,1000019,10/17/2014,1,0,16
B74344,1000019,10/17/2014,1,0,16
B60856,1000019,10/17/2014,1,0,16
E73784,1000019,10/17/2014,1,0,16
E78022,1000019,10/17/2014,1,0,16
E73784,1000019,10/17/2014,1,0,16
B69087,1000019,10/17/2014,1,0,16
C50616,1000019,10/17/2014,1,0,17
E73784,1000019,10/17/2014,1,0,17
B71257,1000019,10/17/2014,1,0,17
A70889,1000019,10/17/2014,1,0,17
D72583,1000019,10/17/2014,1,0,17
D72819,1000019,10/17/2014,1,0,17
C40716,1000019,10/17/2014,1,0,17
D53398,1000019,10/17/2014,1,0,17
B70230,1000019,10/17/2014,1,0,17
B66525,1000019,10/17/2014,1,0,17
D53398,1000019,10/17/2014,1,0,17
B72165,1000019,10/17/2014,1,0,17
E58071,1000019,10/17/2014,1,0,17
E72096,1000019,10/17/2014,1,0,17
A79398,1000019,10/17/2014,1,0,17
D69722,1000019,10/17/2014,1,0,17
C74002,1000019,10/17/2014,1,0,17
D79727,1000019,10/17/2014,1,0,17
B73654,1000019,10/17/2014,1,0,17
D74372,1000019,10/17/2014,1,0,17
A79391,1000019,10/17/2014,1,0,17
B74020,1000019,10/17/2014,1,0,17
A78195,1000019,10/17/2014,1,0,17
A68710,1000019,10/17/2014,1,0,17
D31113,1000019,10/17/2014,1,0,17
E60777,1000019,10/17/2014,1,0,17
B74020,1000019,10/17/2014,1,0,17
A27697,1000019,10/17/2014,1,0,17
B42230,1000019,10/17/2014,1,0,17
A33630,1000019,10/17/2014,1,0,17
D49774,1000019,10/17/2014,1,0,17
E65623,1000019,10/17/2014,1,0,17
C52194,1000019,10/17/2014,1,0,17
A61732,1000019,10/17/2014,1,0,17
E55224,1000019,10/17/2014,1,0,17
A75301,1000019,10/17/2014,1,0,17
C71688,1000019,10/17/2014,1,0,17
D48022,1000019,10/17/2014,1,0,17
C40668,1000019,10/17/2014,1,0,17
E29501,1000019,10/17/2014,1,0,17
D56165,1000019,10/17/2014,1,0,17
A48920,1000019,10/17/2014,1,0,17
B51135,1000019,10/17/2014,1,0,17
C45567,1000019,10/17/2014,1,0,17
D78671,1000019,10/17/2014,1,0,17
E34254,1000019,10/17/2014,1,0,17
E43510,1000019,10/17/2014,1,0,17
C77968,1000019,10/17/2014,1,0,17
A72106,1000019,10/17/2014,1,0,17
D42790,1000019,10/17/2014,1,0,17
C45567,1000019,10/17/2014,1,0,17
B73218,1000019,10/17/2014,1,0,17
B53260,1000019,10/17/2014,1,0,17
A79503,1000019,10/17/2014,1,0,17
B62044,1000019,10/17/2014,1,0,17
B45254,1000019,10/17/2014,1,0,17
D39048,1000019,10/17/2014,1,0,17
