V1,V2,V4,filter_$,VAR00002,hour
C58083,1000233,10/17/2014,1,3,8
B51960,1000233,10/17/2014,1,3,8
D71532,1000233,10/17/2014,1,3,8
D28917,1000233,10/17/2014,1,3,8
C64169,1000233,10/17/2014,1,3,8
E76193,1000233,10/17/2014,1,3,8
C50404,1000233,10/17/2014,1,3,8
D72836,1000233,10/17/2014,1,3,8
E74440,1000233,10/17/2014,1,3,8
A76784,1000233,10/17/2014,1,3,8
E76193,1000233,10/17/2014,1,3,8
C52882,1000233,10/17/2014,1,3,8
C50404,1000233,10/17/2014,1,3,8
D64212,1000233,10/17/2014,1,3,8
E56154,1000233,10/17/2014,1,3,8
A71391,1000233,10/17/2014,1,3,8
E47590,1000233,10/17/2014,1,3,8
C50404,1000233,10/17/2014,1,3,8
A75534,1000233,10/17/2014,1,3,8
C52882,1000233,10/17/2014,1,3,8
D75413,1000233,10/17/2014,1,3,8
D62341,1000233,10/17/2014,1,3,8
C25305,1000233,10/17/2014,1,3,8
D62341,1000233,10/17/2014,1,3,8
A69791,1000233,10/17/2014,1,3,8
C64240,1000233,10/17/2014,1,3,8
B75400,1000233,10/17/2014,1,3,8
C45798,1000233,10/17/2014,1,3,8
B50871,1000233,10/17/2014,1,3,8
A66586,1000233,10/17/2014,1,3,8
E56154,1000233,10/17/2014,1,3,8
A26978,1000232,10/17/2014,1,3,8
C45798,1000233,10/17/2014,1,3,8
A23296,1000233,10/17/2014,1,3,8
D36472,1000233,10/17/2014,1,3,8
A48149,1000233,10/17/2014,1,3,8
B59035,1000233,10/17/2014,1,3,8
E36399,1000233,10/17/2014,1,3,8
D55183,1000233,10/17/2014,1,3,8
E40947,1000233,10/17/2014,1,3,8
D76545,1000233,10/17/2014,1,3,8
E53311,1000233,10/17/2014,1,3,8
B63995,1000233,10/17/2014,1,3,8
B72945,1000233,10/17/2014,1,3,8
E40947,1000233,10/17/2014,1,3,8
E75882,1000233,10/17/2014,1,3,8
D36472,1000233,10/17/2014,1,3,8
E53079,1000233,10/17/2014,1,3,8
A56583,1000233,10/17/2014,1,3,8
C74068,1000233,10/17/2014,1,3,8
B46031,1000233,10/17/2014,1,3,8
B46031,1000233,10/17/2014,1,3,8
C61900,1000233,10/17/2014,1,3,8
D76545,1000233,10/17/2014,1,3,8
E47590,1000233,10/17/2014,1,3,8
C45888,1000232,10/17/2014,1,3,8
B63995,1000233,10/17/2014,1,3,8
E33032,1000233,10/17/2014,1,3,8
D59233,1000233,10/17/2014,1,3,8
E21830,1000233,10/17/2014,1,3,8
D64673,1000233,10/17/2014,1,3,8
A50256,1000233,10/17/2014,1,3,8
D63067,1000233,10/17/2014,1,3,8
A21066,1000233,10/17/2014,1,3,8
B62817,1000233,10/17/2014,1,3,8
E59897,1000233,10/17/2014,1,3,8
E19506,1000233,10/17/2014,1,3,8
E77211,1000233,10/17/2014,1,3,8
A54619,1000233,10/17/2014,1,3,8
E19506,1000233,10/17/2014,1,3,8
C61900,1000233,10/17/2014,1,3,8
A40779,1000233,10/17/2014,1,3,8
E59379,1000233,10/17/2014,1,3,8
C45721,1000233,10/17/2014,1,3,8
E48106,1000233,10/17/2014,1,3,8
D63067,1000233,10/17/2014,1,3,8
E70277,1000233,10/17/2014,1,3,8
E48106,1000233,10/17/2014,1,3,8
E12918,1000233,10/17/2014,1,3,8
E33032,1000233,10/17/2014,1,3,8
B61075,1000233,10/17/2014,1,3,8
B62817,1000233,10/17/2014,1,3,8
B59035,1000233,10/17/2014,1,3,8
A75582,1000232,10/17/2014,1,3,8
D54949,1000233,10/17/2014,1,3,8
A54619,1000233,10/17/2014,1,3,8
E41285,1000233,10/17/2014,1,3,8
A46307,1000233,10/17/2014,1,3,8
D54949,1000233,10/17/2014,1,3,8
A71775,1000233,10/17/2014,1,3,8
A51445,1000233,10/17/2014,1,3,8
B50374,1000233,10/17/2014,1,3,8
E76034,1000233,10/17/2014,1,3,8
B71694,1000233,10/17/2014,1,3,8
B78685,1000233,10/17/2014,1,3,8
E41285,1000233,10/17/2014,1,3,8
A50256,1000233,10/17/2014,1,3,8
B71694,1000233,10/17/2014,1,3,8
D23862,1000233,10/17/2014,1,3,8
A46307,1000233,10/17/2014,1,3,8
A77209,1000233,10/17/2014,1,3,8
D68235,1000233,10/17/2014,1,3,8
A51445,1000233,10/17/2014,1,3,8
D65679,1000233,10/17/2014,1,3,8
D14538,1000233,10/17/2014,1,3,8
A54637,1000233,10/17/2014,1,3,8
B41823,1000233,10/17/2014,1,3,8
B41823,1000233,10/17/2014,1,3,8
E47678,1000233,10/17/2014,1,3,8
D58859,1000233,10/17/2014,1,3,8
E72686,1000233,10/17/2014,1,3,8
B51478,1000233,10/17/2014,1,3,8
A54637,1000233,10/17/2014,1,3,8
E39437,1000233,10/17/2014,1,3,8
E27839,1000233,10/17/2014,1,3,8
A53196,1000233,10/17/2014,1,3,8
E66637,1000233,10/17/2014,1,3,8
B55561,1000233,10/17/2014,1,3,8
D60636,1000233,10/17/2014,1,3,8
E73647,1000233,10/17/2014,1,3,8
B55561,1000233,10/17/2014,1,3,8
D20873,1000233,10/17/2014,1,3,8
D58570,1000233,10/17/2014,1,3,8
B77587,1000233,10/17/2014,1,3,8
D38383,1000233,10/17/2014,1,3,8
D20873,1000233,10/17/2014,1,3,8
D20873,1000233,10/17/2014,1,3,8
E38472,1000233,10/17/2014,1,3,8
E67633,1000233,10/17/2014,1,3,8
E73647,1000233,10/17/2014,1,3,8
C52706,1000233,10/17/2014,1,3,8
E66617,1000233,10/17/2014,1,3,8
D65564,1000233,10/17/2014,1,3,8
C79622,1000233,10/17/2014,1,3,8
E65545,1000233,10/17/2014,1,3,8
C78841,1000233,10/17/2014,1,3,8
D32500,1000233,10/17/2014,1,3,8
C27349,1000233,10/17/2014,1,3,8
D70915,1000233,10/17/2014,1,3,8
A41248,1000233,10/17/2014,1,3,8
E65545,1000233,10/17/2014,1,3,8
C78841,1000233,10/17/2014,1,3,8
D20873,1000233,10/17/2014,1,3,8
D38521,1000233,10/17/2014,1,3,8
E64605,1000233,10/17/2014,1,3,8
D19028,1000233,10/17/2014,1,3,8
D64998,1000233,10/17/2014,1,3,8
D19028,1000233,10/17/2014,1,3,8
A34767,1000233,10/17/2014,1,3,8
C44596,1000233,10/17/2014,1,3,8
D61012,1000233,10/17/2014,1,3,8
D66052,1000233,10/17/2014,1,3,8
E37089,1000233,10/17/2014,1,3,8
C76017,1000233,10/17/2014,1,3,8
A34767,1000233,10/17/2014,1,3,8
A45100,1000233,10/17/2014,1,3,8
C32445,1000233,10/17/2014,1,3,8
A54704,1000233,10/17/2014,1,3,8
A65784,1000233,10/17/2014,1,3,8
A75691,1000233,10/17/2014,1,3,8
D50216,1000233,10/17/2014,1,3,8
D68091,1000233,10/17/2014,1,3,8
A74318,1000233,10/17/2014,1,3,8
C44596,1000233,10/17/2014,1,3,8
D42296,1000233,10/17/2014,1,3,8
E55531,1000233,10/17/2014,1,3,8
C60597,1000233,10/17/2014,1,3,8
D60496,1000233,10/17/2014,1,3,8
D66052,1000233,10/17/2014,1,3,8
D75327,1000233,10/17/2014,1,3,8
C32445,1000233,10/17/2014,1,3,8
E20249,1000233,10/17/2014,1,3,8
D54041,1000233,10/17/2014,1,3,8
D38521,1000233,10/17/2014,1,3,8
E37089,1000233,10/17/2014,1,3,8
D61012,1000233,10/17/2014,1,3,8
E59166,1000233,10/17/2014,1,3,8
E76617,1000232,10/17/2014,1,3,8
E55531,1000233,10/17/2014,1,3,8
C68995,1000232,10/17/2014,1,3,8
C79251,1000233,10/17/2014,1,3,8
C18276,1000233,10/17/2014,1,3,8
C78642,1000233,10/17/2014,1,3,8
A58487,1000232,10/17/2014,1,3,8
E34826,1000233,10/17/2014,1,3,8
E34826,1000233,10/17/2014,1,3,8
D38521,1000233,10/17/2014,1,3,8
C32445,1000233,10/17/2014,1,3,8
E71973,1000233,10/17/2014,1,3,8
D54106,1000233,10/17/2014,1,3,8
D79623,1000233,10/17/2014,1,3,8
D54106,1000233,10/17/2014,1,3,8
B31866,1000233,10/17/2014,1,3,8
E49507,1000233,10/17/2014,1,3,8
B76726,1000233,10/17/2014,1,3,8
B31866,1000233,10/17/2014,1,3,8
D65466,1000233,10/17/2014,1,3,8
C65481,1000233,10/17/2014,1,3,8
A70976,1000233,10/17/2014,1,3,8
C51125,1000233,10/17/2014,1,3,8
A70976,1000233,10/17/2014,1,3,8
E75025,1000233,10/17/2014,1,3,8
E75025,1000233,10/17/2014,1,3,8
C65481,1000233,10/17/2014,1,3,8
A79663,1000233,10/17/2014,1,3,8
D65726,1000233,10/17/2014,1,3,8
E66720,1000233,10/17/2014,1,3,8
E13109,1000233,10/17/2014,1,3,8
C14891,1000233,10/17/2014,1,3,8
A77643,1000233,10/17/2014,1,3,8
D34721,1000233,10/17/2014,1,3,8
E43621,1000233,10/17/2014,1,3,8
D15262,1000233,10/17/2014,1,3,8
C52622,1000233,10/17/2014,1,3,8
D65726,1000233,10/17/2014,1,3,8
C28186,1000233,10/17/2014,1,3,8
E66720,1000233,10/17/2014,1,3,8
A71439,1000233,10/17/2014,1,3,8
C51125,1000233,10/17/2014,1,3,8
C52622,1000233,10/17/2014,1,3,8
D34721,1000233,10/17/2014,1,3,8
D49893,1000233,10/17/2014,1,3,8
D62755,1000233,10/17/2014,1,3,8
D34721,1000233,10/17/2014,1,3,8
A49764,1000233,10/17/2014,1,3,8
A77643,1000233,10/17/2014,1,3,8
D49893,1000233,10/17/2014,1,3,8
A79663,1000233,10/17/2014,1,3,8
C60052,1000233,10/17/2014,1,3,8
A49764,1000233,10/17/2014,1,3,8
B14978,1000233,10/17/2014,1,3,8
B26673,1000233,10/17/2014,1,3,8
D73476,1000233,10/17/2014,1,3,8
A71212,1000233,10/17/2014,1,3,8
C75958,1000233,10/17/2014,1,3,8
D40722,1000233,10/17/2014,1,3,8
C77143,1000233,10/17/2014,1,3,8
D40722,1000233,10/17/2014,1,3,8
E52111,1000233,10/17/2014,1,3,8
C60052,1000233,10/17/2014,1,3,8
C63299,1000233,10/17/2014,1,3,8
B59696,1000233,10/17/2014,1,3,8
B14978,1000233,10/17/2014,1,3,8
C18756,1000233,10/17/2014,1,3,8
B59696,1000233,10/17/2014,1,3,8
C48758,1000233,10/17/2014,1,3,8
A49764,1000233,10/17/2014,1,3,8
D74589,1000233,10/17/2014,1,3,8
A63588,1000233,10/17/2014,1,3,8
D74589,1000233,10/17/2014,1,3,8
A14187,1000233,10/17/2014,1,3,8
C18756,1000233,10/17/2014,1,3,8
A63588,1000233,10/17/2014,1,3,8
A39337,1000233,10/17/2014,1,3,8
A67280,1000233,10/17/2014,1,3,8
D69012,1000233,10/17/2014,1,3,8
E69020,1000233,10/17/2014,1,3,8
E73388,1000233,10/17/2014,1,3,8
E61862,1000233,10/17/2014,1,3,8
A59123,1000233,10/17/2014,1,3,8
C16432,1000233,10/17/2014,1,3,8
C48758,1000233,10/17/2014,1,3,8
D51673,1000233,10/17/2014,1,3,8
D40583,1000233,10/17/2014,1,3,8
E72637,1000233,10/17/2014,1,3,8
A64094,1000233,10/17/2014,1,3,8
E73388,1000233,10/17/2014,1,3,8
A77643,1000233,10/17/2014,1,3,8
C63888,1000233,10/17/2014,1,3,8
A74487,1000233,10/17/2014,1,3,8
D60110,1000233,10/17/2014,1,3,8
A39337,1000233,10/17/2014,1,3,8
A74487,1000233,10/17/2014,1,3,8
B53834,1000233,10/17/2014,1,3,8
D62305,1000233,10/17/2014,1,3,8
D65011,1000233,10/17/2014,1,3,8
D75147,1000233,10/17/2014,1,3,8
D60110,1000233,10/17/2014,1,3,8
D63732,1000233,10/17/2014,1,3,8
B73910,1000233,10/17/2014,1,3,8
D65011,1000233,10/17/2014,1,3,8
D75147,1000233,10/17/2014,1,3,8
A13799,1000233,10/17/2014,1,3,8
A77643,1000233,10/17/2014,1,3,8
B78633,1000233,10/17/2014,1,3,8
E70263,1000233,10/17/2014,1,3,8
D54782,1000233,10/17/2014,1,3,8
D54782,1000233,10/17/2014,1,3,8
D65400,1000233,10/17/2014,1,3,8
A13799,1000233,10/17/2014,1,3,8
A35012,1000233,10/17/2014,1,3,8
C53375,1000233,10/17/2014,1,3,8
D65400,1000233,10/17/2014,1,3,8
B61941,1000233,10/17/2014,1,3,8
B61941,1000233,10/17/2014,1,3,8
C68539,1000233,10/17/2014,1,3,8
D65011,1000233,10/17/2014,1,3,8
A61452,1000233,10/17/2014,1,3,8
A44347,1000233,10/17/2014,1,3,8
C53375,1000233,10/17/2014,1,3,8
C64872,1000233,10/17/2014,1,3,8
C56304,1000233,10/17/2014,1,3,8
C56304,1000233,10/17/2014,1,3,8
E51570,1000233,10/17/2014,1,3,8
B75960,1000233,10/17/2014,1,3,8
D63515,1000233,10/17/2014,1,3,8
E52819,1000233,10/17/2014,1,3,8
C68539,1000233,10/17/2014,1,3,8
E73670,1000233,10/17/2014,1,3,8
B78105,1000233,10/17/2014,1,3,8
D63515,1000233,10/17/2014,1,3,8
D50824,1000233,10/17/2014,1,3,8
D61241,1000233,10/17/2014,1,3,8
A60987,1000233,10/17/2014,1,3,8
B75244,1000233,10/17/2014,1,3,8
E73670,1000233,10/17/2014,1,3,8
B52133,1000233,10/17/2014,1,3,8
C54607,1000233,10/17/2014,1,3,8
C69155,1000233,10/17/2014,1,3,8
B62555,1000233,10/17/2014,1,3,8
D79590,1000233,10/17/2014,1,3,8
E67122,1000233,10/17/2014,1,3,8
A33679,1000233,10/17/2014,1,3,8
C69155,1000233,10/17/2014,1,3,8
E67100,1000233,10/17/2014,1,3,8
D79590,1000233,10/17/2014,1,3,8
A33679,1000233,10/17/2014,1,3,8
A71274,1000233,10/17/2014,1,3,8
A71274,1000233,10/17/2014,1,3,8
C52622,1000233,10/17/2014,1,3,8
C53846,1000233,10/17/2014,1,3,8
D21563,1000233,10/17/2014,1,3,8
E67122,1000233,10/17/2014,1,3,8
A39553,1000233,10/17/2014,1,3,8
A39553,1000233,10/17/2014,1,3,8
B52303,1000233,10/17/2014,1,3,8
B52018,1000233,10/17/2014,1,3,8
C53846,1000233,10/17/2014,1,3,8
B56557,1000233,10/17/2014,1,3,8
B73237,1000233,10/17/2014,1,3,8
CB5963,1000232,10/17/2014,1,3,8
B52303,1000233,10/17/2014,1,3,8
A21599,1000233,10/17/2014,1,3,8
A33123,1000233,10/17/2014,1,3,8
D29579,1000233,10/17/2014,1,3,8
D47904,1000233,10/17/2014,1,3,8
B52018,1000233,10/17/2014,1,3,8
B52303,1000233,10/17/2014,1,3,8
D70417,1000233,10/17/2014,1,3,8
B30289,1000233,10/17/2014,1,3,8
B75130,1000233,10/17/2014,1,3,8
B73237,1000233,10/17/2014,1,3,8
B75130,1000233,10/17/2014,1,3,8
D46922,1000233,10/17/2014,1,3,8
B30289,1000233,10/17/2014,1,3,8
C50125,1000233,10/17/2014,1,3,8
D47904,1000233,10/17/2014,1,3,8
E39233,1000233,10/17/2014,1,3,8
A47144,1000233,10/17/2014,1,3,8
D29800,1000233,10/17/2014,1,3,8
B74250,1000233,10/17/2014,1,3,8
C56098,1000233,10/17/2014,1,3,8
B46360,1000233,10/17/2014,1,3,8
A37611,1000233,10/17/2014,1,3,8
A70862,1000233,10/17/2014,1,3,8
D70730,1000233,10/17/2014,1,3,8
D70730,1000233,10/17/2014,1,3,8
A37611,1000233,10/17/2014,1,3,8
A69326,1000233,10/17/2014,1,3,8
B53295,1000233,10/17/2014,1,3,8
C17934,1000233,10/17/2014,1,3,8
A69326,1000233,10/17/2014,1,3,8
E72656,1000233,10/17/2014,1,3,8
C17934,1000233,10/17/2014,1,3,8
C43065,1000233,10/17/2014,1,3,8
E72656,1000233,10/17/2014,1,3,8
A53474,1000233,10/17/2014,1,3,8
D35122,1000233,10/17/2014,1,3,8
B77886,1000233,10/17/2014,1,3,8
B74250,1000233,10/17/2014,1,3,8
C24281,1000233,10/17/2014,1,3,8
B57842,1000233,10/17/2014,1,3,8
A70862,1000233,10/17/2014,1,3,8
D68155,1000233,10/17/2014,1,3,8
D78864,1000233,10/17/2014,1,3,8
D70730,1000233,10/17/2014,1,3,8
B59706,1000233,10/17/2014,1,3,8
C19605,1000233,10/17/2014,1,3,8
A53474,1000233,10/17/2014,1,3,8
C34461,1000233,10/17/2014,1,3,8
D60380,1000233,10/17/2014,1,3,8
B63257,1000233,10/17/2014,1,3,8
E47479,1000233,10/17/2014,1,3,8
C68056,1000233,10/17/2014,1,3,8
B65819,1000233,10/17/2014,1,3,8
C17934,1000233,10/17/2014,1,3,8
D62959,1000233,10/17/2014,1,3,8
B44081,1000233,10/17/2014,1,3,8
E47479,1000233,10/17/2014,1,3,8
C40125,1000233,10/17/2014,1,3,8
B51459,1000233,10/17/2014,1,3,8
B64599,1000233,10/17/2014,1,3,8
B64599,1000233,10/17/2014,1,3,8
B65245,1000233,10/17/2014,1,3,8
C40125,1000233,10/17/2014,1,3,8
C68056,1000233,10/17/2014,1,3,8
B40312,1000233,10/17/2014,1,3,8
B68284,1000233,10/17/2014,1,3,8
B68284,1000233,10/17/2014,1,3,8
A68007,1000233,10/17/2014,1,3,8
B36823,1000233,10/17/2014,1,3,8
D35865,1000233,10/17/2014,1,3,8
B36823,1000233,10/17/2014,1,3,8
A21599,1000233,10/17/2014,1,3,8
B40312,1000233,10/17/2014,1,3,8
C29073,1000233,10/17/2014,1,3,8
A68007,1000233,10/17/2014,1,3,8
B58169,1000233,10/17/2014,1,3,8
D70417,1000233,10/17/2014,1,3,8
E50770,1000233,10/17/2014,1,3,8
C77677,1000233,10/17/2014,1,3,8
E78810,1000233,10/17/2014,1,3,8
B36823,1000233,10/17/2014,1,3,8
E37430,1000233,10/17/2014,1,3,8
C73100,1000233,10/17/2014,1,3,8
B50860,1000233,10/17/2014,1,3,8
D71632,1000233,10/17/2014,1,3,8
E50770,1000233,10/17/2014,1,3,8
D61694,1000233,10/17/2014,1,3,8
C60995,1000233,10/17/2014,1,3,8
C77677,1000233,10/17/2014,1,3,8
B65245,1000233,10/17/2014,1,3,8
A47728,1000233,10/17/2014,1,3,8
B49357,1000233,10/17/2014,1,3,8
E56168,1000233,10/17/2014,1,3,8
B56746,1000233,10/17/2014,1,3,8
B62370,1000233,10/17/2014,1,3,8
A70580,1000233,10/17/2014,1,3,8
B62370,1000233,10/17/2014,1,3,8
E37430,1000233,10/17/2014,1,3,8
E43921,1000233,10/17/2014,1,3,8
C60995,1000233,10/17/2014,1,3,8
A55681,1000233,10/17/2014,1,3,8
D15267,1000233,10/17/2014,1,3,8
C73100,1000233,10/17/2014,1,3,8
C46160,1000233,10/17/2014,1,3,8
E76373,1000233,10/17/2014,1,3,8
A34329,1000233,10/17/2014,1,3,8
E65464,1000233,10/17/2014,1,3,8
E65464,1000233,10/17/2014,1,3,8
A63234,1000233,10/17/2014,1,3,8
B56746,1000233,10/17/2014,1,3,8
B64662,1000233,10/17/2014,1,3,8
E61748,1000233,10/17/2014,1,3,8
D79216,1000233,10/17/2014,1,3,8
E74645,1000233,10/17/2014,1,3,8
B64662,1000233,10/17/2014,1,3,8
C17934,1000233,10/17/2014,1,3,8
E74645,1000233,10/17/2014,1,3,8
E76373,1000233,10/17/2014,1,3,8
E10109,1000233,10/17/2014,1,3,8
C35699,1000233,10/17/2014,1,3,8
A39311,1000233,10/17/2014,1,3,8
A58867,1000233,10/17/2014,1,3,8
A39311,1000233,10/17/2014,1,3,8
A64135,1000233,10/17/2014,1,3,8
A39311,1000233,10/17/2014,1,3,8
E43921,1000233,10/17/2014,1,3,8
C62853,1000233,10/17/2014,1,3,8
C63604,1000233,10/17/2014,1,3,8
E43921,1000233,10/17/2014,1,3,8
A63709,1000232,10/17/2014,1,3,8
A70602,1000233,10/17/2014,1,3,8
A52468,1000233,10/17/2014,1,3,8
E43921,1000233,10/17/2014,1,3,8
E75666,1000233,10/17/2014,1,3,8
E75666,1000233,10/17/2014,1,3,8
E73311,1000233,10/17/2014,1,3,8
E13787,1000233,10/17/2014,1,3,8
C63604,1000233,10/17/2014,1,3,8
C68889,1000233,10/17/2014,1,3,8
A61450,1000233,10/17/2014,1,3,8
E73311,1000233,10/17/2014,1,3,8
B67274,1000233,10/17/2014,1,3,8
A52982,1000233,10/17/2014,1,3,8
D65660,1000233,10/17/2014,1,3,8
E71327,1000233,10/17/2014,1,3,8
C50005,1000233,10/17/2014,1,3,8
B69183,1000233,10/17/2014,1,3,8
B69183,1000233,10/17/2014,1,3,8
E79514,1000233,10/17/2014,1,3,8
C50005,1000233,10/17/2014,1,3,8
E67022,1000233,10/17/2014,1,3,8
E78697,1000233,10/17/2014,1,3,8
E63341,1000233,10/17/2014,1,3,8
A52982,1000233,10/17/2014,1,3,8
E71327,1000233,10/17/2014,1,3,8
D52831,1000233,10/17/2014,1,3,8
E37926,1000233,10/17/2014,1,3,8
C49672,1000233,10/17/2014,1,3,8
A74378,1000233,10/17/2014,1,3,8
E63341,1000233,10/17/2014,1,3,8
E75897,1000233,10/17/2014,1,3,8
C73387,1000233,10/17/2014,1,3,8
B70301,1000232,10/17/2014,1,3,8
B35478,1000233,10/17/2014,1,3,8
C76495,1000233,10/17/2014,1,3,8
C49672,1000233,10/17/2014,1,3,8
A71894,1000233,10/17/2014,1,3,8
D44461,1000233,10/17/2014,1,3,8
D61881,1000233,10/17/2014,1,3,8
A32784,1000233,10/17/2014,1,3,8
D61881,1000233,10/17/2014,1,3,8
A47244,1000233,10/17/2014,1,3,8
D44461,1000233,10/17/2014,1,3,8
C74978,1000233,10/17/2014,1,3,8
E75897,1000233,10/17/2014,1,3,8
C72149,1000233,10/17/2014,1,3,8
D61881,1000233,10/17/2014,1,3,8
E74141,1000233,10/17/2014,1,3,8
E73111,1000233,10/17/2014,1,3,8
D75222,1000233,10/17/2014,1,3,8
D75222,1000233,10/17/2014,1,3,8
E73111,1000233,10/17/2014,1,3,8
A38135,1000233,10/17/2014,1,3,8
A54110,1000233,10/17/2014,1,3,8
A32784,1000233,10/17/2014,1,3,8
E54813,1000233,10/17/2014,1,3,8
A38135,1000233,10/17/2014,1,3,8
B61936,1000233,10/17/2014,1,3,8
E54813,1000233,10/17/2014,1,3,8
C74978,1000233,10/17/2014,1,3,8
A37639,1000233,10/17/2014,1,3,8
A79175,1000233,10/17/2014,1,3,8
A54110,1000233,10/17/2014,1,3,8
B67274,1000233,10/17/2014,1,3,8
E68993,1000233,10/17/2014,1,3,8
C57652,1000233,10/17/2014,1,3,8
E74733,1000233,10/17/2014,1,3,8
C49206,1000233,10/17/2014,1,3,8
C49206,1000233,10/17/2014,1,3,8
C52443,1000233,10/17/2014,1,3,8
E32411,1000233,10/17/2014,1,3,8
E68993,1000233,10/17/2014,1,3,8
A21049,1000233,10/17/2014,1,3,8
A21049,1000233,10/17/2014,1,3,8
C68314,1000233,10/17/2014,1,3,8
D77205,1000233,10/17/2014,1,3,8
C68314,1000233,10/17/2014,1,3,8
B66444,1000233,10/17/2014,1,3,8
B64097,1000233,10/17/2014,1,3,8
C57652,1000233,10/17/2014,1,3,8
B30956,1000233,10/17/2014,1,3,8
C42354,1000233,10/17/2014,1,3,8
D73472,1000233,10/17/2014,1,3,8
D27993,1000233,10/17/2014,1,3,8
A75113,1000233,10/17/2014,1,3,8
C57652,1000233,10/17/2014,1,3,8
C57652,1000233,10/17/2014,1,3,8
D55490,1000233,10/17/2014,1,3,8
D73472,1000233,10/17/2014,1,3,8
A55368,1000233,10/17/2014,1,3,8
C55470,1000233,10/17/2014,1,3,8
E32411,1000233,10/17/2014,1,3,9
E48572,1000233,10/17/2014,1,3,9
D27993,1000233,10/17/2014,1,3,9
E31127,1000233,10/17/2014,1,3,9
E38882,1000233,10/17/2014,1,3,9
E38882,1000233,10/17/2014,1,3,9
B65956,1000233,10/17/2014,1,3,9
C43098,1000233,10/17/2014,1,3,9
D57049,1000233,10/17/2014,1,3,9
B35950,1000233,10/17/2014,1,3,9
C75304,1000233,10/17/2014,1,3,9
E24944,1000233,10/17/2014,1,3,9
E44673,1000233,10/17/2014,1,3,9
E74295,1000233,10/17/2014,1,3,9
B35950,1000233,10/17/2014,1,3,9
B62325,1000233,10/17/2014,1,3,9
C75778,1000233,10/17/2014,1,3,9
A55368,1000233,10/17/2014,1,3,9
E67915,1000233,10/17/2014,1,3,9
B60823,1000233,10/17/2014,1,3,9
D55797,1000233,10/17/2014,1,3,9
A52721,1000233,10/17/2014,1,3,9
B62325,1000233,10/17/2014,1,3,9
E30930,1000233,10/17/2014,1,3,9
E74295,1000233,10/17/2014,1,3,9
D55797,1000233,10/17/2014,1,3,9
E31127,1000233,10/17/2014,1,3,9
D51911,1000233,10/17/2014,1,3,9
C62881,1000233,10/17/2014,1,3,9
A53687,1000233,10/17/2014,1,3,9
C75778,1000233,10/17/2014,1,3,9
B68462,1000233,10/17/2014,1,3,9
B72589,1000233,10/17/2014,1,3,9
C71128,1000233,10/17/2014,1,3,9
D35359,1000233,10/17/2014,1,3,9
B44568,1000233,10/17/2014,1,3,9
B72589,1000233,10/17/2014,1,3,9
E20237,1000233,10/17/2014,1,3,9
B30832,1000233,10/17/2014,1,3,9
B30832,1000233,10/17/2014,1,3,9
B30832,1000233,10/17/2014,1,3,9
E46269,1000233,10/17/2014,1,3,9
B44568,1000233,10/17/2014,1,3,9
B30832,1000233,10/17/2014,1,3,9
D76919,1000233,10/17/2014,1,3,9
E31253,1000233,10/17/2014,1,3,9
C41604,1000233,10/17/2014,1,3,9
D76919,1000233,10/17/2014,1,3,9
A44116,1000233,10/17/2014,1,3,9
E31253,1000233,10/17/2014,1,3,9
B64510,1000233,10/17/2014,1,3,9
A44116,1000233,10/17/2014,1,3,9
B45417,1000233,10/17/2014,1,3,9
B64510,1000233,10/17/2014,1,3,9
B65423,1000233,10/17/2014,1,3,9
C19242,1000233,10/17/2014,1,3,9
B64510,1000233,10/17/2014,1,3,9
B45417,1000233,10/17/2014,1,3,9
A64147,1000233,10/17/2014,1,3,9
E59925,1000233,10/17/2014,1,3,9
A57428,1000233,10/17/2014,1,3,9
B65423,1000233,10/17/2014,1,3,9
D68263,1000233,10/17/2014,1,3,9
D41208,1000233,10/17/2014,1,3,9
B34968,1000233,10/17/2014,1,3,9
E63390,1000233,10/17/2014,1,3,9
B34968,1000233,10/17/2014,1,3,9
C41397,1000233,10/17/2014,1,3,9
D41366,1000233,10/17/2014,1,3,9
E63390,1000233,10/17/2014,1,3,9
E63390,1000233,10/17/2014,1,3,9
E61392,1000233,10/17/2014,1,3,9
D59265,1000233,10/17/2014,1,3,9
E61392,1000233,10/17/2014,1,3,9
E61392,1000233,10/17/2014,1,3,9
D59265,1000233,10/17/2014,1,3,9
D61972,1000233,10/17/2014,1,3,9
C73758,1000233,10/17/2014,1,3,9
A30677,1000233,10/17/2014,1,3,9
A44435,1000233,10/17/2014,1,3,9
A30677,1000233,10/17/2014,1,3,9
D61972,1000233,10/17/2014,1,3,9
D79618,1000233,10/17/2014,1,3,9
D13120,1000233,10/17/2014,1,3,9
C66356,1000233,10/17/2014,1,3,9
B55364,1000233,10/17/2014,1,3,9
C59356,1000233,10/17/2014,1,3,9
B49381,1000233,10/17/2014,1,3,9
E25138,1000233,10/17/2014,1,3,9
B55364,1000233,10/17/2014,1,3,9
D76919,1000233,10/17/2014,1,3,9
B49381,1000233,10/17/2014,1,3,9
C49226,1000233,10/17/2014,1,3,9
A70374,1000233,10/17/2014,1,3,9
C44267,1000233,10/17/2014,1,3,9
E41469,1000233,10/17/2014,1,3,9
C44267,1000233,10/17/2014,1,3,9
A70374,1000233,10/17/2014,1,3,9
A73527,1000233,10/17/2014,1,3,9
B14776,1000233,10/17/2014,1,3,9
E47615,1000233,10/17/2014,1,3,9
E64649,1000233,10/17/2014,1,3,9
